"tax_id","parent_id","rank","tax_name","root","below_root","below_below_root","below_below_below_root","superkingdom","below_superkingdom","below_below_superkingdom","below_below_below_superkingdom","below_below_below_below_superkingdom","below_below_below_below_below_superkingdom","phylum","below_phylum","below_below_phylum","subphylum","class","below_class","below_below_class","below_below_below_class","subclass","order","below_order","below_below_order","suborder","family","below_family","below_below_family","below_below_below_family","tribe","genus","below_genus","subgenus","species_group","species_subgroup","below_species_subgroup","species","below_species","below_below_species","subspecies","below_subspecies","below_below_subspecies"
"1548018","209","species","Helicobacter saguini","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72293","","","","","209","","","","","","1548018","","","","",""
"1548149","209","species","Helicobacter sp. MIT 05-5293","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72293","","","","","209","","","","","","1548149","","","","",""
"1548151","209","species","Helicobacter sp. MIT 11-5569","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72293","","","","","209","","","","","","1548151","","","","",""
"104628","209","species","Helicobacter suis","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72293","","","","","209","","","","","","104628","","","","",""
"50960","209","species","Helicobacter trogontum","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72293","","","","","209","","","","","","50960","","","","",""
"76936","209","species","Helicobacter typhlonius","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72293","","","","","209","","","","","","76936","","","","",""
"157268","209","species","Helicobacter winghamensis","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72293","","","","","209","","","","","","157268","","","","",""
"35701","2697","species","Heliobacterium modesticaldum","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","31984","","","","","2697","","","","","","35701","","","","",""
"287478","574559","species","Hellea balneolensis","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","574559","","","","","","287478","","","","",""
"453851","453849","species","Henriciella marina","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","453849","","","","","","453851","","","","",""
"180195","963","species","Herbaspirillum autotrophicum","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","75682","","","","","963","","","","","","180195","","","","",""
"211589","963","species","Herbaspirillum chlorophenolicum","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","75682","","","","","963","","","","","","211589","","","","",""
"92645","963","species","Herbaspirillum frisingense","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","75682","","","","","963","","","","","","92645","","","","",""
"213312","963","species","Herbaspirillum lusitanum","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","75682","","","","","963","","","","","","213312","","","","",""
"346179","963","species","Herbaspirillum rhizosphaerae","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","75682","","","","","963","","","","","","346179","","","","",""
"964","963","species","Herbaspirillum seropedicae","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","75682","","","","","963","","","","","","964","","","","",""
"1144319","963","species","Herbaspirillum sp. CF444","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","75682","","","","","963","","","","","","1144319","","","","",""
"1144342","963","species","Herbaspirillum sp. YR522","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","75682","","","","","963","","","","","","1144342","","","","",""
"1500280","881616","species","Herbiconiux sp. YR403","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85023","","","","","881616","","","","","","1500280","","","","",""
"28444","28443","species","Herbidospora cretacea","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85012","","","","2004","","","","","28443","","","","","","28444","","","","",""
"564415","28443","species","Herbidospora sakaeratensis","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85012","","","","2004","","","","","28443","","","","","","564415","","","","",""
"204773","303379","species","Herminiimonas arsenicoxydans","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","75682","","","","","303379","","","","","","204773","","","","",""
"65","64","species","Herpetosiphon aurantiacus","1","131567","","","2","1783272","","","","","200795","","","","32061","","","","","189772","","","","189773","","","","","64","","","","","","65","","","","",""
"70996","64","species","Herpetosiphon geysericola","1","131567","","","2","1783272","","","","","200795","","","","32061","","","","","189772","","","","189773","","","","","64","","","","","","70996","","","","",""
"1279027","84404","species","Hippea alviniae","1","131567","","","2","","","","","","1224","","","68525","28221","","","","","213113","","","","117942","","","","","84404","","","","","","1279027","","","","",""
"944479","84404","species","Hippea jasoniae","1","131567","","","2","","","","","","1224","","","68525","28221","","","","","213113","","","","117942","","","","","84404","","","","","","944479","","","","",""
"84405","84404","species","Hippea maritima","1","131567","","","2","","","","","","1224","","","68525","28221","","","","","213113","","","","117942","","","","","84404","","","","","","84405","","","","",""
"944481","84404","species","Hippea sp. KM1","1","131567","","","2","","","","","","1224","","","68525","28221","","","","","213113","","","","117942","","","","","84404","","","","","","944481","","","","",""
"2724","2723","species","Hirschia baltica","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","2723","","","","","","2724","","","","",""
"1121961","2723","species","Hirschia maritima","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","2723","","","","","","1121961","","","","",""
"731","214906","species","Histophilus somni","1","131567","","","2","","","","","","1224","","","","1236","","","","","135625","","","","712","","","","","214906","","","","","","731","","","","",""
"244596","274591","species","Hoeflea phototrophica","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","69277","","","","","274591","","","","","","244596","","","","",""
"1547437","274591","species","Hoeflea sp. BAL378","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","69277","","","","","274591","","","","","","1547437","","","","",""
"1620421","274591","species","Hoeflea sp. IMCC20628","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","69277","","","","","274591","","","","","","1620421","","","","",""
"61171","61170","species","Holdemania filiformis","1","131567","","","2","1783272","","","","","1239","","","","526524","","","","","526525","","","","128827","","","","","61170","","","","","","61171","","","","",""
"1468449","61170","species","Holdemania massiliensis","1","131567","","","2","1783272","","","","","1239","","","","526524","","","","","526525","","","","128827","","","","","61170","","","","","","1468449","","","","",""
"35839","35838","species","Holophaga foetida","1","131567","","","2","","","","","","57723","","","","533205","","","","","574975","","","","574976","","","","","35838","","","","","","35839","","","","",""
"49893","44747","species","Holospora obtusa","1","131567","","","2","","","","","","1224","","","","28211","","","","","1921002","","","","44746","","","","","44747","","","","","","49893","","","","",""
"1169117","44747","species","Holospora undulata","1","131567","","","2","","","","","","1224","","","","28211","","","","","1921002","","","","44746","","","","","44747","","","","","","1169117","","","","",""
"1002","1937999","species","Hugenholtzia roseola","1","131567","","","2","1783270","68336","","","","976","","","","768503","","","","","768507","","","","1937968","","","","","1937999","","","","","","1002","","","","",""
"427754","427753","species","Humibacter albus","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85023","","","","","427753","","","","","","427754","","","","",""
"243629","243627","species","Hydrocarboniphaga effusa","1","131567","","","2","","","","","","1224","","","","1236","","","","","1775403","","","","568386","","","","","243627","","","","","","243629","","","","",""
"940","939","species","Hydrogenobacter thermophilus","1","131567","","","2","","","","","","200783","","","","187857","","","","","32069","","","","64898","","","","","939","","","","","","940","","","","",""
"380749","168657","species","Hydrogenobaculum sp. Y04AAS1","1","131567","","","2","","","","","","200783","","","","187857","","","","","32069","","","","64898","","","","","168657","","","","","","380749","","","","",""
"65786","47420","species","Hydrogenophaga intermedia","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","80864","","","","","47420","","","","","","65786","","","","",""
"1736490","47420","species","Hydrogenophaga sp. Root209","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","80864","","","","","47420","","","","","","1736490","","","","",""
"39765","28884","species","Hydrogenovibrio crunogenus","1","131567","","","2","","","","","","1224","","","","1236","","","","","72273","","","","135616","","","","","28884","","","","","","39765","","","","",""
"63658","28884","species","Hydrogenovibrio kuenenii","1","131567","","","2","","","","","","1224","","","","1236","","","","","72273","","","","135616","","","","","28884","","","","","","63658","","","","",""
"28885","28884","species","Hydrogenovibrio marinus","1","131567","","","2","","","","","","1224","","","","1236","","","","","72273","","","","135616","","","","","28884","","","","","","28885","","","","",""
"80880","232523","species","Hylemonella gracilis","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","80864","","","","","232523","","","","","","80880","","","","",""
"119644","89966","species","Hymenobacter aerophilus","1","131567","","","2","1783270","68336","","","","976","","","","768503","","","","","768507","","","","1853232","","","","","89966","","","","","","119644","","","","",""
"223903","89966","species","Hymenobacter norwichensis","1","131567","","","2","1783270","68336","","","","976","","","","768503","","","","","768507","","","","1853232","","","","","89966","","","","","","223903","","","","",""
"1356852","89966","species","Hymenobacter sp. APR13","1","131567","","","2","1783270","68336","","","","976","","","","768503","","","","","768507","","","","1853232","","","","","89966","","","","","","1356852","","","","",""
"1385664","89966","species","Hymenobacter sp. DG25B","1","131567","","","2","1783270","68336","","","","976","","","","768503","","","","","768507","","","","1853232","","","","","89966","","","","","","1385664","","","","",""
"1505605","89966","species","Hymenobacter sp. IS2118","1","131567","","","2","1783270","68336","","","","976","","","","768503","","","","","768507","","","","1853232","","","","","89966","","","","","","1505605","","","","",""
"1446467","89966","species","Hymenobacter swuensis","1","131567","","","2","1783270","68336","","","","976","","","","768503","","","","","768507","","","","1853232","","","","","89966","","","","","","1446467","","","","",""
"1629124","89966","species","Hymenobacter terrenus","1","131567","","","2","1783270","68336","","","","976","","","","768503","","","","","768507","","","","1853232","","","","","89966","","","","","","1629124","","","","",""
"53399","81","species","Hyphomicrobium denitrificans","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","45401","","","","","81","","","","","","53399","","","","",""
"1427356","81","species","Hyphomicrobium nitrativorans","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","45401","","","","","81","","","","","","1427356","","","","",""
"48292","81","species","Hyphomicrobium zavarzinii","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","45401","","","","","81","","","","","","48292","","","","",""
"81029","85","species","Hyphomonas adhaerens","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","85","","","","","","81029","","","","",""
"1280948","85","species","Hyphomonas atlantica","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","85","","","","","","1280948","","","","",""
"1280946","85","species","Hyphomonas beringensis","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","85","","","","","","1280946","","","","",""
"86","85","species","Hyphomonas jannaschiana","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","85","","","","","","86","","","","",""
"81031","85","species","Hyphomonas johnsonii","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","85","","","","","","81031","","","","",""
"81032","85","species","Hyphomonas neptunium","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","85","","","","","","81032","","","","",""
"81033","85","species","Hyphomonas oceanitis","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","85","","","","","","81033","","","","",""
"74319","85","species","Hyphomonas polymorpha","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","85","","","","","","74319","","","","",""
"1629710","85","species","Hyphomonas sp. BRH_c22","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","85","","","","","","1629710","","","","",""
"1207058","85","species","Hyphomonas sp. L-53-1-40","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","85","","","","","","1207058","","","","",""
"1280941","85","species","Hyphomonas sp. T16B2","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","69657","","","","","85","","","","","","1280941","","","","",""
"1547922","36862","species","Ideonella sakaiensis","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","119065","224471","","","","","","","36862","","","","","","1547922","","","","",""
"137716","36862","species","Ideonella sp. B508-1","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","119065","224471","","","","","","","36862","","","","","","137716","","","","",""
"1517416","135575","species","Idiomarina atlantica","1","131567","","","2","","","","","","1224","","","","1236","","","","","135622","","","","267893","","","","","135575","","","","","","1517416","","","","",""
"135577","135575","species","Idiomarina loihiensis","1","131567","","","2","","","","","","1224","","","","1236","","","","","135622","","","","267893","","","","","135575","","","","","","135577","","","","",""
"435908","135575","species","Idiomarina salinarum","1","131567","","","2","","","","","","1224","","","","1236","","","","","135622","","","","267893","","","","","135575","","","","","","435908","","","","",""
"431675","135575","species","Idiomarina sediminum","1","131567","","","2","","","","","","1224","","","","1236","","","","","135622","","","","267893","","","","","135575","","","","","","431675","","","","",""
"1036674","135575","species","Idiomarina sp. A28L","1","131567","","","2","","","","","","1224","","","","1236","","","","","135622","","","","267893","","","","","135575","","","","","","1036674","","","","",""
"1381080","135575","species","Idiomarina woesei","1","131567","","","2","","","","","","1224","","","","1236","","","","","135622","","","","267893","","","","","135575","","","","","","1381080","","","","",""
"1207041","135575","species","Idiomarina xiamenensis","1","131567","","","2","","","","","","1224","","","","1236","","","","","135622","","","","267893","","","","","135575","","","","","","1207041","","","","",""
"86103","135575","species","Idiomarina zobellii","1","131567","","","2","","","","","","1224","","","","1236","","","","","135622","","","","267893","","","","","135575","","","","","","86103","","","","",""
"112009","112008","species","Ignatzschineria larvae","1","131567","","","2","","","","","","1224","","","","1236","118884","","","","","","","","","","","","","112008","","","","","","112009","","","","",""
"591197","795750","species","Ignavibacterium album","1","131567","","","2","1783270","68336","","","","1134404","","","","795747","","","","","795748","","","","795749","","","","","795750","","","","","","591197","","","","",""
"467094","682522","species","Ilumatobacter coccineus","1","131567","","","2","1783272","","","","","201174","","","","84992","","","","","84993","","","","84994","","","","","682522","","","","","","467094","","","","",""
"467093","682522","species","Ilumatobacter nonamiensis","1","131567","","","2","1783272","","","","","201174","","","","84992","","","","","84993","","","","84994","","","","","682522","","","","","","467093","","","","",""
"167642","167639","species","Ilyobacter polytropus","1","131567","","","2","","","","","","32066","","","","203490","","","","","203491","","","","203492","","","","","167639","","","","","","167642","","","","",""
"1249627","2018671","species","Imhoffiella purpurea","1","131567","","","2","","","","","","1224","","","","1236","","","","","135613","","","","1046","","","","","2018671","","","","","","1249627","","","","",""
"1165090","1165076","species","Imtechella halotolerans","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1165076","","","","","","1165090","","","","",""
"579922","647744","species","Indibacter alkaliphilus","1","131567","","","2","1783270","68336","","","","976","","","","768503","","","","","768507","","","","563798","","","","","647744","","","","","","579922","","","","",""
"171674","171673","species","Inquilinus limosus","1","131567","","","2","","","","","","1224","","","","28211","","","","","204441","","","","41295","","","","","171673","","","","","","171674","","","","",""
"1297617","1392389","species","Intestinimonas butyriciproducens","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","186813","","","","","","","","1392389","","","","","","1297617","","","","",""
"1673721","1392389","species","Intestinimonas massiliensis","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","186813","","","","","","","","1392389","","","","","","1673721","","","","",""
"53358","53357","species","Intrasporangium calvum","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85021","","","","","53357","","","","","","53358","","","","",""
"1386088","53357","species","Intrasporangium chromatireducens","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85021","","","","","53357","","","","","","1386088","","","","",""
"412687","53357","species","Intrasporangium oryzae","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85021","","","","","53357","","","","","","412687","","","","",""
"139208","254250","species","Isoptericola variabilis","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85017","","","","","254250","","","","","","139208","","","","",""
"128","127","species","Isosphaera pallida","1","131567","","","2","1783257","","","","","203682","","","","203683","","","","","112","","","","1763524","","","","","127","","","","","","128","","","","",""
"364298","53457","species","Janibacter hoylei","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85021","","","","","53457","","","","","","364298","","","","",""
"1736393","53457","species","Janibacter sp. Soil728","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85021","","","","","53457","","","","","","1736393","","","","",""
"935700","188905","species","Jannaschia aquimarina","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","31989","","","","","188905","","","","","","935700","","","","",""
"420998","188905","species","Jannaschia donghaensis","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","31989","","","","","188905","","","","","","420998","","","","",""
"282197","188905","species","Jannaschia rubra","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","31989","","","","","188905","","","","","","282197","","","","",""
"313367","188905","species","Jannaschia seosinensis","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","31989","","","","","188905","","","","","","313367","","","","",""
"290400","188905","species","Jannaschia sp. CCS1","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","31989","","","","","188905","","","","","","290400","","","","",""
"55508","29580","species","Janthinobacterium agaricidamnosum","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","75682","","","","","29580","","","","","","55508","","","","",""
"29581","29580","species","Janthinobacterium lividum","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","75682","","","","","29580","","","","","","29581","","","","",""
"1706231","29580","species","Janthinobacterium sp. CG23_2","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","75682","","","","","29580","","","","","","1706231","","","","",""
"1649647","29580","species","Janthinobacterium sp. KBS0711","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","75682","","","","","29580","","","","","","1649647","","","","",""
"504487","762551","species","Jejuia pallidilutea","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","762551","","","","","","504487","","","","",""
"708126","1470540","species","Jeotgalibaca dankookensis","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","186826","","","","186828","","","","","1470540","","","","","","708126","","","","",""
"135826","157226","species","Jeotgalibacillus alimentarius","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186818","","","","","157226","","","","","","135826","","","","",""
"220754","157226","species","Jeotgalibacillus campisalis","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186818","","","","","157226","","","","","","220754","","","","",""
"1508404","157226","species","Jeotgalibacillus malaysiensis","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186818","","","","","157226","","","","","","1508404","","","","",""
"889306","157226","species","Jeotgalibacillus soli Cunha et al. 2012","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186818","","","","","157226","","","","","","889306","","","","",""
"516700","227979","species","Jeotgalicoccus marinus","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","90964","","","","","227979","","","","","","516700","","","","",""
"157228","227979","species","Jeotgalicoccus psychrophilus","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","90964","","","","","227979","","","","","","157228","","","","",""
"1461582","227979","species","Jeotgalicoccus saudimassiliensis","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","90964","","","","","227979","","","","","","1461582","","","","",""
"1605367","2031119","species","Jiulongibacter sediminis","1","131567","","","2","1783270","68336","","","","976","","","","768503","","","","","768507","","","","89373","","","","","2031119","","","","","","1605367","","","","",""
"43995","43994","species","Johnsonella ignava","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","","","","","43994","","","","","","43995","","","","",""
"43674","43673","species","Jonesia denitrificans","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85022","","","","","43673","","","","","","43674","","","","",""
"262806","43673","species","Jonesia quinghaiensis","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85022","","","","","43673","","","","","","262806","","","","",""
"428712","428711","species","Jonquetella anthropi","1","131567","","","2","","","","","","508458","","","","649775","","","","","649776","","","","649777","","","","","428711","","","","","","428712","","","","",""
"1111126","428711","species","Jonquetella sp. BV3C21","1","131567","","","2","","","","","","508458","","","","649775","","","","","649776","","","","649777","","","","","428711","","","","","","1111126","","","","",""
"453852","453850","species","Joostella marina","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","453850","","","","","","453852","","","","",""
"166954","166953","species","Kaistia adipata","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","82115","","","","","166953","","","","","","166954","","","","",""
"363259","166953","species","Kaistia granuli","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","82115","","","","","166953","","","","","","363259","","","","",""
"1686287","1472763","species","Kallipyga gabonensis","1","131567","","","2","1783272","","","","","1239","","","","1737404","1737407","","","","","","","","","","","","","1472763","","","","","","1686287","","","","",""
"331992","1501433","species","Kamptonema formosum","1","131567","","","2","1783272","1798711","","","","1117","","","","","","","","1301283","1150","","","","1892252","","","","","1501433","","","","","","331992","","","","",""
"1630","1279388","species","Kandleria vitulina","1","131567","","","2","1783272","","","","","1239","","","","526524","","","","","526525","","","","128827","","","","","1279388","","","","","","1630","","","","",""
"261965","261963","species","Kangiella aquimarina","1","131567","","","2","","","","","","1224","","","","1236","","","","","135619","","","","1920240","","","","","261963","","","","","","261965","","","","",""
"914150","261963","species","Kangiella geojedonensis","1","131567","","","2","","","","","","1224","","","","1236","","","","","135619","","","","1920240","","","","","261963","","","","","","914150","","","","",""
"261964","261963","species","Kangiella koreensis","1","131567","","","2","","","","","","1224","","","","1236","","","","","135619","","","","1920240","","","","","261963","","","","","","261964","","","","",""
"92945","92944","species","Ketogulonicigenium vulgare","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","31989","","","","","92944","","","","","","92945","","","","",""
"454162","454159","species","Kiloniella laminariae","1","131567","","","2","","","","","","1224","","","","28211","","","","","597358","","","","597359","","","","","454159","","","","","","454162","","","","",""
"1549748","454159","species","Kiloniella litopenaei","1","131567","","","2","","","","","","1224","","","","28211","","","","","597358","","","","597359","","","","","454159","","","","","","1549748","","","","",""
"1489064","454159","species","Kiloniella spongiae","1","131567","","","2","","","","","","1224","","","","28211","","","","","597358","","","","597359","","","","","454159","","","","","","1489064","","","","",""
"131568","33981","species","Kineococcus radiotolerans","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","622452","","","","83778","","","","","33981","","","","","","131568","","","","",""
"111564","211469","species","Kineosphaera limosa","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85018","","","","","211469","","","","","","111564","","","","",""
"49185","49184","species","Kineosporia aurantiaca","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","622452","","","","83778","","","","","49184","","","","","","49185","","","","",""
"233181","33055","species","Kinetoplastibacterium blastocrithidii","1","131567","","","2","","","","","","1224","","","","28216","119066","","","","","","","","","","","","","33055","","","","","","233181","","","","",""
"504","32257","species","Kingella kingae","1","131567","","","2","","","","","","1224","","","","28216","","","","","206351","","","","481","","","","","32257","","","","","","504","","","","",""
"1307763","1921784","species","Kiritimatiella glycovorans","1","131567","","","2","1783257","","","","","134625","","","","1921781","","","","","1921782","","","","1921783","","","","","1921784","","","","","","1307763","","","","",""
"58347","2063","species","Kitasatospora azatica","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85011","","","","2062","","","","","2063","","","","","","58347","","","","",""
"58352","2063","species","Kitasatospora mediocidica","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85011","","","","2062","","","","","2063","","","","","","58352","","","","",""
"1444768","2063","species","Kitasatospora sp. MBT63","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85011","","","","2062","","","","","2063","","","","","","1444768","","","","",""
"1736486","2063","species","Kitasatospora sp. Root187","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85011","","","","2062","","","","","2063","","","","","","1736486","","","","",""
"1681196","570","species","Klebsiella sp. RIT-PI-d","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","","","","","570","","","","","","1681196","","","","",""
"51288","579","species","Kluyvera ascorbata","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","","","","","579","","","","","","51288","","","","",""
"580","579","species","Kluyvera cryocrescens","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","","","","","579","","","","","","580","","","","",""
"61648","579","species","Kluyvera intermedia","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","","","","","579","","","","","","61648","","","","",""
"442954","136099","species","Knoellia aerolata","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85021","","","","","136099","","","","","","442954","","","","",""
"913969","136099","species","Knoellia flava","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85021","","","","","136099","","","","","","913969","","","","",""
"136100","136099","species","Knoellia sinensis","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85021","","","","","136099","","","","","","136100","","","","",""
"1736394","136099","species","Knoellia sp. Soil729","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85021","","","","","136099","","","","","","1736394","","","","",""
"184882","136099","species","Knoellia subterranea","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85021","","","","","136099","","","","","","184882","","","","",""
"446860","57493","species","Kocuria flava","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","1268","","","","","57493","","","","","","446860","","","","",""
"223184","57493","species","Kocuria marina","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","1268","","","","","57493","","","","","","223184","","","","",""
"71999","57493","species","Kocuria palustris","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","1268","","","","","57493","","","","","","71999","","","","",""
"136273","57493","species","Kocuria polaris","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","1268","","","","","57493","","","","","","136273","","","","",""
"72000","57493","species","Kocuria rhizophila","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","1268","","","","","57493","","","","","","72000","","","","",""
"664639","57493","species","Kocuria salsicia","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","1268","","","","","57493","","","","","","664639","","","","",""
"1339234","57493","species","Kocuria sp. ZOR0020","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","1268","","","","","57493","","","","","","1339234","","","","",""
"33995","1434011","species","Komagataeibacter europaeus","1","131567","","","2","","","","","","1224","","","","28211","","","","","204441","","","","433","","","","","1434011","","","","","","33995","","","","",""
"1177712","1434011","species","Komagataeibacter medellinensis","1","131567","","","2","","","","","","1224","","","","28211","","","","","204441","","","","433","","","","","1434011","","","","","","1177712","","","","",""
"65958","1434011","species","Komagataeibacter oboediens","1","131567","","","2","","","","","","1224","","","","28211","","","","","204441","","","","433","","","","","1434011","","","","","","65958","","","","",""
"28448","1434011","species","Komagataeibacter xylinus","1","131567","","","2","","","","","","1224","","","","28211","","","","","204441","","","","433","","","","","1434011","","","","","","28448","","","","",""
"221066","221065","species","Kordia algicida","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","221065","","","","","","221066","","","","",""
"1348245","221065","species","Kordia jejudonensis","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","221065","","","","","","1348245","","","","",""
"1620405","221065","species","Kordia zhangzhouensis","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","221065","","","","","","1620405","","","","",""
"288022","288021","species","Kordiimonas gwangyangensis","1","131567","","","2","","","","","","1224","","","","28211","","","","","362534","","","","1331809","","","","","288021","","","","","","288022","","","","",""
